ID,Comunidad Autónoma,Año,Todas las causas,Enfermedades infecciosas y parasitarias,Tumores,Enfermedades de la sangre,Enfermedades endocrinas,Trastornos mentales y del comportamiento,Enfermedades del sistema nervioso,Enfermedades del sistema circulatorio,Enfermedades del sistema respiratorio,Enfermedades del sistema digestivo,Enfermedades de la piel,Enfermedades del sistema osteomuscular,Enfermedades del sistema genitourinario,"Embarazo, parto y puerperio",Afecciones periodo perinatal,Anomalías congénitas y cromosómicas,Síntomas no clasificados,Causas externas,Población,Renta,Inversión,Tasa pobreza,Médicos especialistas
11,Extremadura,2015-01-01,1.059705611775529,0.014075436982520699,0.3042318307267709,0.002943882244710212,0.02989880404783809,0.03689052437902484,0.05400183992640294,0.3231830726770929,0.13716651333946642,0.051241950321987126,0.003219871205151794,0.011499540018399264,0.031186752529898804,0.0,0.0022079116835326588,0.0020239190432382705,0.031186752529898804,0.02474701011959522,1087000.0,16460.0,1286.600178333302,29.0,1967.47
12,Galicia,2015-01-01,1.162862385321101,0.018972477064220183,0.30396330275229355,0.006422018348623854,0.03875229357798165,0.07911926605504588,0.05622018348623853,0.3494678899082569,0.14594495412844036,0.052623853211009174,0.005357798165137614,0.00708256880733945,0.030422018348623854,0.0,0.0012110091743119265,0.0018348623853211008,0.019889908256880733,0.045577981651376144,2725000.0,20794.0,1247.0574177302883,19.4,4877.75
13,Madrid,2015-01-01,0.7320574910170287,0.014872676144352446,0.19967192626152167,0.002983908764255585,0.018747070770192158,0.02969848461177941,0.039806280268708014,0.18932979221996563,0.11466958287767537,0.032104358693954074,0.002765192938603343,0.0064521168567411346,0.022012185596000627,3.124511795032026e-05,0.0015935010154663333,0.0013435400718637713,0.033666614591470086,0.02230901421652867,6401000.0,31907.0,1142.0748002182033,15.1,13058.04
14,Murcia,2015-01-01,0.7672814207650273,0.01400273224043716,0.19699453551912569,0.0032786885245901644,0.028688524590163935,0.028346994535519126,0.0546448087431694,0.22418032786885247,0.1060792349726776,0.039344262295081964,0.0032786885245901644,0.005942622950819672,0.0282103825136612,6.830601092896175e-05,0.001912568306010929,0.0018442622950819673,0.005942622950819672,0.024521857923497266,1464000.0,19462.0,1126.146975628214,31.8,2562.0
15,Navarra,2015-01-01,0.8930817610062893,0.0110062893081761,0.25566037735849056,0.0036163522012578617,0.038050314465408804,0.05345911949685534,0.0729559748427673,0.23553459119496856,0.09968553459119497,0.03962264150943396,0.003930817610062893,0.013364779874213835,0.020754716981132074,0.0,0.0014150943396226414,0.001572327044025157,0.0029874213836477985,0.039465408805031445,636000.0,28520.0,1466.7440050178056,9.6,1481.88
16,Euskadi,2015-01-01,0.9944983818770227,0.01678224687933426,0.2948220064724919,0.0050392972723069815,0.03092926490984743,0.06292186777623672,0.06749884419787332,0.2677300046232085,0.09819694868238558,0.04498381877022654,0.003744798890429958,0.011511789181692095,0.02431807674526121,0.0,0.0012944983818770227,0.0020804438280166435,0.03125288950531669,0.0313915857605178,2163000.0,30046.0,1602.4155076909176,10.9,4650.45
17,La Rioja,2015-01-01,0.9913461538461538,0.01826923076923077,0.27532051282051284,0.003205128205128205,0.028205128205128202,0.052564102564102565,0.08365384615384616,0.3038461538461539,0.09166666666666666,0.046474358974358976,0.001282051282051282,0.01282051282051282,0.020512820512820513,0.0,0.0009615384615384616,0.0009615384615384616,0.010256410256410256,0.041346153846153845,312000.0,25453.0,1127.120687750854,17.1,533.52
0,NACIONAL,2014-01-01,0.8520718975352491,0.014009256269508125,0.23738671832956626,0.003840275535464428,0.028012054676568723,0.04026692498116457,0.05035841136583791,0.25270261543429123,0.09437304918738565,0.04172855451512216,0.002837154235281455,0.00791949198148746,0.024819718006673125,1.9373587342589602e-05,0.001674738994726079,0.0017823700355182432,0.018260682380798622,0.03208050801851254,46455000.0,22218.0,1144.7586211822343,22.2,84083.55
1,Andalucía,2014-01-01,0.7904886769964243,0.01495828367103695,0.2036710369487485,0.0033253873659118,0.024302741358760427,0.02733015494636472,0.04469606674612634,0.26215733015494636,0.08177592371871276,0.04189511323003575,0.002836710369487485,0.007568533969010726,0.02220500595947557,7.151370679380215e-05,0.0022765196662693685,0.0018593563766388557,0.021525625744934447,0.02803337306317044,8390000.0,16413.0,978.0683339086567,33.3,12836.7
2,Aragón,2014-01-01,1.034789156626506,0.015737951807228916,0.285617469879518,0.005045180722891567,0.041792168674698794,0.056927710843373495,0.05926204819277108,0.31558734939759037,0.10384036144578314,0.04909638554216868,0.0023343373493975904,0.01905120481927711,0.029743975903614456,7.53012048192771e-05,0.0012048192771084336,0.0017319277108433736,0.01355421686746988,0.03418674698795181,1328000.0,24308.0,1205.8162904305423,16.9,2855.2
3,Asturias,2014-01-01,1.2155597722960152,0.01584440227703985,0.3366223908918406,0.004554079696394687,0.03377609108159393,0.07324478178368121,0.06499051233396584,0.38614800759013285,0.13111954459203035,0.05550284629981025,0.0022770398481973433,0.012618595825426945,0.0349146110056926,0.0,0.0008538899430740038,0.0020872865275142313,0.011669829222011386,0.04933586337760911,1054000.0,19594.0,1402.3522344537694,16.7,2266.1
4,Baleares,2014-01-01,0.700625,0.014017857142857143,0.18901785714285715,0.00375,0.026607142857142857,0.03544642857142857,0.041875,0.20428571428571426,0.06946428571428571,0.032857142857142856,0.003125,0.009375,0.023482142857142858,0.0,0.0015178571428571428,0.0013392857142857143,0.012767857142857142,0.03169642857142857,1120000.0,23892.0,1070.9561370420563,17.9,2094.4
5,Canarias,2014-01-01,0.6766288951841359,0.012322946175637395,0.19971671388101983,0.0031633616619452317,0.06421152030217187,0.022285174693106705,0.03295561850802644,0.16468366383380548,0.07969782813975448,0.027714825306893294,0.0029745042492917845,0.0058545797922568464,0.021435316336166195,0.0,0.00113314447592068,0.002030217186024551,0.009820585457979225,0.02662889518413598,2118000.0,18536.0,1233.0156672630496,27.6,3770.04
6,Cantabria,2014-01-01,1.006655290102389,0.0189419795221843,0.29180887372013653,0.0032423208191126283,0.015017064846416383,0.05819112627986348,0.05392491467576791,0.2779863481228669,0.125938566552901,0.04590443686006826,0.004266211604095563,0.007508532423208192,0.029522184300341297,0.0,0.0011945392491467576,0.0015358361774744026,0.02372013651877133,0.04795221843003413,586000.0,20568.0,1338.6722305170556,20.6,1031.36
7,Castilla y León,2014-01-01,1.118189134808853,0.017867203219315893,0.31835010060362173,0.0053521126760563385,0.04748490945674044,0.045392354124748485,0.06100603621730383,0.33271629778672035,0.127364185110664,0.05577464788732395,0.004225352112676056,0.01545271629778672,0.029537223340040244,0.0,0.0011267605633802818,0.0021327967806841048,0.015010060362173039,0.039396378269617706,2485000.0,20737.0,1282.3474729201223,20.4,4622.1
8,Castilla La Mancha,2014-01-01,0.8891630382196419,0.010546686018384132,0.23507498790517659,0.00382196419932269,0.029704886308659893,0.04267053701015965,0.052588292210933724,0.2540396710208031,0.11659409772617318,0.04639574262215772,0.0046444121915820025,0.009820996613449444,0.028785679729075957,0.0,0.0011127237542331882,0.001741654571843251,0.016690856313497822,0.03492985002418965,2067000.0,17099.0,1151.8158159260358,28.4,3596.58
9,Cataluña,2014-01-01,0.828747127990269,0.014096499526963102,0.2328828220029734,0.004906068387619949,0.023300446006217054,0.05345316934720908,0.06203541019056629,0.22880118934991214,0.08490336531963778,0.04076226517096905,0.00195972428706582,0.004933099067441546,0.023949182321935398,1.3515339910798756e-05,0.0014866873901878631,0.0014731720502770644,0.012650358156507637,0.03714015407487498,7399000.0,26403.0,1117.8975536457904,15.8,13614.16
10,Valencia,2014-01-01,0.8399029714978775,0.013543561754598745,0.23193854861532243,0.0036385688295936932,0.028643622397412576,0.04087325651910249,0.058257529816050126,0.2576915302203356,0.08338386901152213,0.03943804325854053,0.0030321406913280777,0.008995350717606631,0.02684455225389125,0.0,0.0014958560743885184,0.00155649888821508,0.013341419041843541,0.027228623408126137,4947000.0,19469.0,1084.3521352357177,26.2,8310.96
11,Extremadura,2014-01-01,0.9880146386093321,0.015279048490393412,0.2758462946020128,0.003202195791399817,0.027538883806038427,0.026349496797804208,0.05068618481244282,0.3136322049405307,0.11244281793229642,0.053796889295516924,0.003019213174748399,0.010430009149130833,0.03010064043915828,0.0,0.0012808783165599268,0.0031107044830741082,0.03549862763037512,0.025800548947849958,1093000.0,15564.0,1207.9556035971107,33.1,1912.75
12,Galicia,2014-01-01,1.0926980649872216,0.01529755385177072,0.3005841548010223,0.006754289886820007,0.0271631982475356,0.07108433734939759,0.05129609346476816,0.34998174516246805,0.11953267615918217,0.051259583789704265,0.005111354508944871,0.00624315443592552,0.026542533771449436,0.0,0.0008397225264695145,0.001606425702811245,0.013179992698064986,0.04622124863088718,2739000.0,19782.0,1201.9943258743228,15.4,4820.64
13,Madrid,2014-01-01,0.6754077791718947,0.010915934755332497,0.20257214554579672,0.001756587202007528,0.015119196988707654,0.02278858218318695,0.03056775407779172,0.17951693851944792,0.09840025094102886,0.03125784190715182,0.0018193224592220828,0.00428168130489335,0.021941656210790462,1.5683814303638644e-05,0.002352572145545797,0.0012547051442910915,0.030912797992471767,0.019934127979924717,6376000.0,30574.0,1094.465121063417,14.7,12752.0
14,Murcia,2014-01-01,0.7111491108071135,0.012722298221614227,0.19555403556771547,0.0029411764705882353,0.02667578659370725,0.023461012311901504,0.04753761969904241,0.20868673050615594,0.08652530779753763,0.03816689466484268,0.0025991792065663474,0.005198358413132695,0.02777017783857729,0.0,0.0022571819425444596,0.0017783857729138169,0.00506155950752394,0.024213406292749658,1462000.0,18260.0,1110.438562848795,37.2,2558.5
15,Navarra,2014-01-01,0.8665094339622641,0.011949685534591194,0.2588050314465409,0.0037735849056603774,0.034748427672955974,0.043867924528301884,0.06446540880503145,0.23286163522012576,0.09402515723270441,0.04449685534591195,0.001572327044025157,0.011477987421383647,0.01839622641509434,0.0,0.001572327044025157,0.0042452830188679245,0.006918238993710691,0.03333333333333333,636000.0,27524.0,1403.235722282887,11.9,1520.04
16,Euskadi,2014-01-01,0.9314549653579677,0.014780600461893764,0.2937182448036952,0.003464203233256351,0.027159353348729796,0.0548729792147806,0.05958429561200924,0.2491916859122402,0.08651270207852194,0.04378752886836028,0.002725173210161663,0.010115473441108545,0.022632794457274827,0.0,0.0007852193995381062,0.0023094688221709007,0.02725173210161663,0.0325635103926097,2165000.0,28946.0,1586.0460779039383,10.2,4611.45
17,La Rioja,2014-01-01,0.9191082802547771,0.009554140127388535,0.2503184713375796,0.0044585987261146496,0.028343949044585988,0.054140127388535034,0.07643312101910828,0.28312101910828025,0.08853503184713375,0.04363057324840764,0.0009554140127388536,0.014012738853503185,0.021974522292993633,0.0,0.0009554140127388536,0.001592356687898089,0.006050955414012738,0.03503184713375796,314000.0,24471.0,1113.588878326873,16.2,527.52
0,NACIONAL,2013-01-01,0.8379348829223273,0.013326036099843324,0.23827828214538663,0.0035176957912132724,0.026197068229133133,0.03643680381173138,0.04611422316657009,0.25214946451183656,0.09135492455948319,0.04158993840276436,0.002768656235915266,0.007213529929388535,0.025087459489622908,3.8632412594166507e-05,0.0015302727877578178,0.001626853819243234,0.019202455304444872,0.031502586225398664,46593000.0,21899.0,1141.8487218132666,20.4,82935.54
1,Andalucía,2013-01-01,0.7832359604149278,0.013234768093478002,0.20775008942410875,0.0029211875521640636,0.021414093239537378,0.02384642899725766,0.04081316322880649,0.2584237510432813,0.08103016573268153,0.043984738285441756,0.002873494694169548,0.007702396566114224,0.024227971861213785,7.153928699177298e-05,0.0021938714677477047,0.0015380946703231191,0.023703350423274115,0.027506855848336714,8387000.0,16221.0,1009.7486736852939,29.1,12915.98
2,Aragón,2013-01-01,1.0009745127436283,0.0143928035982009,0.28215892053973013,0.0036731634182908543,0.036281859070464766,0.04692653673163419,0.05014992503748125,0.3159670164917541,0.09452773613193403,0.053298350824587705,0.0017241379310344827,0.018215892053973014,0.026386806596701645,0.00014992503748125936,0.000974512743628186,0.0017241379310344827,0.0239880059970015,0.03043478260869565,1334000.0,24041.0,1210.7533268112372,16.1,2748.04
3,Asturias,2013-01-01,1.1979284369114878,0.013841807909604518,0.3408662900188324,0.0031073446327683617,0.03352165725047081,0.06713747645951036,0.06346516007532957,0.3930320150659134,0.1224105461393597,0.050659133709981166,0.003766478342749529,0.011770244821092278,0.031732580037664784,9.416195856873823e-05,0.0007532956685499058,0.0016007532956685499,0.010263653483992467,0.04990583804143126,1062000.0,19518.0,1391.6725701917153,14.1,2293.92
4,Baleares,2013-01-01,0.6888489208633094,0.012859712230215828,0.1873201438848921,0.0028776978417266188,0.024280575539568344,0.030485611510791363,0.039928057553956835,0.21097122302158275,0.0678956834532374,0.033543165467625896,0.0025179856115107916,0.0057553956834532375,0.02284172661870504,0.0,0.00170863309352518,0.0014388489208633094,0.014838129496402879,0.0295863309352518,1112000.0,23304.0,1057.7174669398212,19.8,2012.72
5,Canarias,2013-01-01,0.646157495256167,0.011053130929791271,0.20256166982922202,0.0023719165085388993,0.05934535104364327,0.0226280834914611,0.03135673624288425,0.1476280834914611,0.07324478178368121,0.028984819734345354,0.0021821631878557873,0.005265654648956357,0.020967741935483872,4.743833017077799e-05,0.0009013282732447817,0.0017552182163187856,0.008444022770398482,0.027419354838709678,2108000.0,18512.0,1224.5986203564987,28.4,3646.84
6,Cantabria,2013-01-01,0.952891156462585,0.025170068027210883,0.28656462585034015,0.00272108843537415,0.011054421768707483,0.06428571428571428,0.04727891156462585,0.2685374149659864,0.10595238095238095,0.03945578231292517,0.004591836734693877,0.0020408163265306124,0.028741496598639456,0.0,0.0017006802721088435,0.0010204081632653062,0.013945578231292517,0.04982993197278912,588000.0,20159.0,1310.3518137771796,17.8,981.96
7,Castilla y León,2013-01-01,1.0976456504389465,0.017318435754189943,0.32254588986432564,0.004948124501197127,0.04229848363926576,0.04158020750199521,0.05514764565043895,0.33080606544293695,0.12286512370311253,0.05387071029529131,0.004668794892258579,0.01249002394253791,0.028970470869912213,3.990422984836393e-05,0.0013966480446927375,0.0017158818834796486,0.018236233040702314,0.038747007182761375,2506000.0,20550.0,1289.143405720704,17.5,4510.8
8,Castilla La Mancha,2013-01-01,0.8750840134421508,0.009649543927028326,0.23470955352856457,0.0035525684109457513,0.03504560729716755,0.03586173787806049,0.04699951992318771,0.26039366298607775,0.10470475276044167,0.044599135861737874,0.004080652904464715,0.00897743638982237,0.02784445511281805,0.0,0.0014402304368698992,0.0016802688430148825,0.016898703792606818,0.038646183389342295,2083000.0,17351.0,1166.5251686635736,31.3,3582.76
9,Cataluña,2013-01-01,0.8169689641273681,0.014160956603520087,0.23483810291549106,0.00471584038694075,0.024963052532580948,0.05046352277307538,0.05740964664785705,0.22875184737337095,0.0823055219669488,0.039943571140669085,0.001625688566438264,0.00514577455327153,0.0216310627435174,5.374177079134758e-05,0.0012360607282009943,0.0017063012226252857,0.012253123740427248,0.03576514846164181,7443000.0,25795.0,1108.3917523970454,13.9,13099.68
10,Valencia,2013-01-01,0.8157640426816992,0.011979061807932354,0.23032011274411116,0.004026575397624321,0.027159251056976044,0.03720555667404872,0.05065431850211395,0.25548620897926316,0.0823032011274411,0.03909804711093215,0.002939400040265754,0.006603583652103885,0.02671632776323737,4.02657539762432e-05,0.001067042480370445,0.001570364405073485,0.012522649486611635,0.026072075699617475,4967000.0,18987.0,995.3858759256036,23.6,8145.879999999999
11,Extremadura,2013-01-01,1.0057377049180327,0.015391621129326048,0.2937158469945355,0.003187613843351548,0.024043715846994537,0.026138433515482694,0.04544626593806922,0.3115664845173042,0.12668488160291438,0.05063752276867031,0.0023679417122040073,0.011111111111111112,0.03469945355191257,0.0,0.0010018214936247723,0.0014571948998178506,0.03287795992714025,0.02540983606557377,1098000.0,15532.0,1190.775784142452,30.9,1888.56
12,Galicia,2013-01-01,1.1054486015256084,0.01362150381402107,0.3066472938612423,0.005266981474754813,0.01761714493280058,0.0646930621140574,0.04678532509989103,0.3728296403922993,0.11725390483109335,0.05375953505266982,0.005412277515437704,0.005521249545949873,0.035524881946966944,0.0,0.0009444242644387939,0.0013076643661460224,0.017544496912459136,0.040719215401380314,2753000.0,19586.0,1238.015944566068,17.2,4845.28
13,Madrid,2013-01-01,0.6632196495619525,0.011936795994993742,0.20165832290362953,0.001955569461827284,0.014283479349186482,0.018836045056320402,0.03035043804755945,0.17442115143929912,0.09441489361702128,0.03119524405506884,0.001658322903629537,0.004020650813516896,0.021698998748435543,1.5644555694618272e-05,0.002002503128911139,0.0011264080100125157,0.033041301627033795,0.020603879849812264,6392000.0,30131.0,1108.6259225747363,13.4,12400.48
14,Murcia,2013-01-01,0.6923340177960301,0.011772758384668036,0.18692676249144421,0.003080082135523614,0.026351813826146476,0.0216290212183436,0.03648186173853525,0.21259411362080766,0.08569472963723478,0.03374401095140315,0.002532511978097194,0.00513347022587269,0.03114305270362765,0.0,0.0026694045174537988,0.002327173169062286,0.006844626967830253,0.023408624229979465,1461000.0,18181.0,1071.830584537346,26.8,2556.75
15,Navarra,2013-01-01,0.8356357927786499,0.010361067503924647,0.2491365777080063,0.0034536891679748825,0.019937205651491367,0.0326530612244898,0.06028257456828886,0.2467817896389325,0.08665620094191523,0.04395604395604395,0.003610675039246468,0.01130298273155416,0.021978021978021976,0.0,0.0009419152276295134,0.002354788069073783,0.00706436420722135,0.035164835164835165,637000.0,27060.0,1340.6326237762241,9.9,1490.58
16,Euskadi,2013-01-01,0.9087557603686637,0.014377880184331799,0.2830414746543779,0.0033640552995391703,0.029493087557603687,0.050506912442396315,0.05635944700460829,0.24972350230414744,0.08640552995391705,0.04341013824884792,0.0027188940092165896,0.010184331797235022,0.018525345622119816,0.0,0.0012442396313364055,0.0020737327188940094,0.022995391705069125,0.03433179723502305,2170000.0,28387.0,1607.179377734944,10.5,4817.4
17,La Rioja,2013-01-01,0.9085443037974683,0.012341772151898734,0.2544303797468354,0.003164556962025317,0.027215189873417724,0.03892405063291139,0.0759493670886076,0.2901898734177215,0.08259493670886077,0.043037974683544304,0.002848101265822785,0.010759493670886076,0.019303797468354433,0.0,0.000949367088607595,0.002848101265822785,0.008544303797468353,0.035443037974683546,316000.0,23796.0,1090.1878030377748,19.3,521.4
0,NACIONAL,2012-01-01,0.8616302441945003,0.0139417525552752,0.2373369541974939,0.0033250652183210026,0.027421631099516744,0.03666124962579652,0.047233032545011336,0.2610806996535945,0.10121883419578326,0.04233203609459864,0.0027926271222683146,0.008052858914596074,0.025315400076979,2.1383056066373005e-05,0.0017726553479023223,0.0017598255142624985,0.02141940726168584,0.029944831715348758,46766000.0,22048.0,1210.8936773952062,20.8,84646.46
1,Andalucía,2012-01-01,0.8154717881426696,0.013014433973517833,0.21086723130144341,0.0028390790886317547,0.023261362280806393,0.025098413455803416,0.04117857568889419,0.27132291542407255,0.09323631158296553,0.045401407610640585,0.00255278539902183,0.007598711678396755,0.0245616127877848,1.1928903733746868e-05,0.002111415960873196,0.001968269116068233,0.02259334367171657,0.02785399021829894,8383000.0,16462.0,1124.4014572298724,28.3,12909.82
2,Aragón,2012-01-01,1.0241791044776118,0.014104477611940298,0.2787313432835821,0.004402985074626865,0.035671641791044775,0.04828358208955224,0.050597014925373135,0.3182835820895522,0.11417910447761193,0.05089552238805971,0.0031343283582089556,0.020298507462686566,0.028208955223880595,0.0,0.0014925373134328358,0.0013432835820895521,0.02574626865671642,0.02880597014925373,1340000.0,23840.0,1381.7019923806163,14.5,2921.2
3,Asturias,2012-01-01,1.2290654205607476,0.015607476635514018,0.34953271028037386,0.003738317757009346,0.03962616822429906,0.06485981308411215,0.061401869158878505,0.39121495327102807,0.13841121495327102,0.05336448598130841,0.003738317757009346,0.009626168224299065,0.034766355140186916,0.0,0.001869158878504673,0.001869158878504673,0.01205607476635514,0.04738317757009346,1070000.0,19954.0,1444.3640423684437,13.0,2332.6
4,Baleares,2012-01-01,0.7307971014492753,0.011865942028985508,0.19737318840579712,0.0023550724637681156,0.02246376811594203,0.03197463768115942,0.03858695652173913,0.22164855072463766,0.08088768115942029,0.03414855072463768,0.0026268115942028984,0.006793478260869565,0.027355072463768115,9.057971014492754e-05,0.0017210144927536234,0.0008152173913043478,0.020380434782608696,0.029710144927536233,1104000.0,23525.0,1110.6245536829,19.9,2053.44
5,Canarias,2012-01-01,0.6730879541108987,0.012762906309751434,0.20492351816443596,0.0028680688336520078,0.0628585086042065,0.026434034416826003,0.03078393881453155,0.16577437858508604,0.070697896749522,0.02954110898661568,0.002915869980879541,0.004923518164435947,0.019263862332695985,4.780114722753347e-05,0.00124282982791587,0.0018164435946462713,0.008891013384321224,0.027342256214149138,2092000.0,18733.0,1249.2990998111484,33.6,3598.24
6,Cantabria,2012-01-01,0.9834179357021997,0.021658206429780034,0.2917089678510998,0.005245346869712352,0.016243654822335026,0.05888324873096446,0.049915397631133666,0.28697123519458545,0.10321489001692047,0.03840947546531303,0.0038917089678510994,0.005752961082910322,0.028087986463620977,0.0,0.0016920473773265653,0.0015228426395939086,0.02233502538071066,0.047884940778341795,591000.0,20585.0,1272.305696155632,17.7,998.79
7,Castilla y León,2012-01-01,1.1182825484764543,0.017372378314206568,0.319192718638702,0.00407597942223981,0.04333201424614167,0.04170953700039572,0.05464978235061338,0.3376335575781559,0.13929560743965178,0.054372774040364065,0.004194697269489513,0.013533834586466165,0.029362880886426593,3.9572615749901066e-05,0.001266323703996834,0.001701622477245746,0.020459042342698852,0.03609022556390978,2527000.0,20922.0,1351.5881636648116,15.9,4776.03
8,Castilla La Mancha,2012-01-01,0.9076226774654597,0.010433539780848024,0.23292043830395426,0.0033825631252977608,0.036303001429252024,0.03801810385898047,0.0474511672224869,0.268747022391615,0.12701286326822298,0.046688899475940925,0.0037160552644116243,0.008384945212005718,0.027632205812291567,0.0,0.0016198189614101952,0.0015245354930919486,0.01619818961410195,0.03758932825154836,2099000.0,17572.0,1237.7933470337327,30.0,3715.23
9,Cataluña,2012-01-01,0.8401414087513339,0.015181430096051227,0.23014941302027747,0.004148879402347919,0.02544023479188901,0.05054695837780149,0.05884471718249733,0.24058164354322306,0.09152881536819638,0.04072838847385272,0.001907684098185699,0.010285485592315902,0.021371398078975454,0.0,0.001574172892209178,0.0018943436499466381,0.013113660618996797,0.032844183564567773,7496000.0,25806.0,1165.7885843141253,15.8,13717.68
10,Valencia,2012-01-01,0.8462292458491699,0.01320264052810562,0.2285257051410282,0.004060812162432486,0.028345669133826763,0.037067413482696536,0.05219043808761752,0.2722144428885777,0.08953790758151631,0.0389877975595119,0.0031406281256251252,0.006721344268853771,0.029065813162632525,6.00120024004801e-05,0.0014002800560112022,0.0016203240648129625,0.012862572514502901,0.027225445089017804,4999000.0,19038.0,1096.3817328121322,25.0,8348.33
11,Extremadura,2012-01-01,1.0296733212341198,0.017876588021778585,0.29010889292196007,0.003901996370235935,0.028947368421052635,0.02931034482758621,0.04337568058076225,0.3176043557168784,0.13829401088929222,0.051905626134301275,0.002631578947368421,0.010163339382940109,0.02967332123411978,0.0,0.0008166969147005445,0.0013611615245009074,0.035208711433756805,0.02849364791288566,1102000.0,15485.0,1370.434443910151,29.4,1961.56
12,Galicia,2012-01-01,1.116491862567812,0.014755877034358048,0.3053164556962025,0.002603978300180832,0.018010849909584088,0.06401446654611212,0.05088607594936708,0.3720433996383363,0.1278119349005425,0.0549005424954792,0.005063291139240506,0.006329113924050634,0.03312839059674503,3.616636528028933e-05,0.000976491862567812,0.0013743218806509946,0.02054249547920434,0.03869801084990958,2765000.0,19514.0,1273.821885875456,18.3,4949.35
13,Madrid,2012-01-01,0.6660286336756925,0.012496109554933086,0.19789915966386554,0.0021786492374727667,0.015966386554621848,0.015157173980703391,0.03415810768751945,0.1700746965452848,0.10004668534080298,0.030781201369436663,0.0018985371926548396,0.003548085901027078,0.021055088702147527,1.556178026766262e-05,0.0025210084033613447,0.0016339869281045754,0.0424214130096483,0.014176781823840648,6426000.0,30349.0,1116.2424858021677,14.2,12980.52
14,Murcia,2012-01-01,0.731006160164271,0.012594113620807666,0.18193018480492815,0.0020533880903490756,0.023545516769336073,0.0216290212183436,0.04140999315537303,0.23319644079397672,0.09863107460643394,0.03737166324435318,0.0019849418206707736,0.004654346338124572,0.03169062286105407,0.0,0.003696098562628337,0.0022587268993839835,0.008624229979466118,0.02573579739904175,1461000.0,18141.0,1233.6611956380225,25.2,2585.97
15,Navarra,2012-01-01,0.8413145539906103,0.009702660406885758,0.24366197183098592,0.003129890453834116,0.020657276995305163,0.032550860719874807,0.05805946791862285,0.24350547730829422,0.1,0.04663536776212833,0.002503912363067293,0.012050078247261347,0.024100156494522695,0.0,0.000782472613458529,0.0018779342723004694,0.008607198748043818,0.033489827856025035,639000.0,27030.0,1429.0245839319687,7.0,1456.9199999999998
16,Euskadi,2012-01-01,0.9303211009174311,0.015229357798165137,0.2820183486238532,0.0037155963302752297,0.02944954128440367,0.055091743119266054,0.05559633027522935,0.2631192660550459,0.08798165137614679,0.04385321100917431,0.002706422018348624,0.009036697247706421,0.020596330275229356,0.0,0.001238532110091743,0.0018348623853211008,0.02610091743119266,0.03275229357798165,2180000.0,28697.0,1597.361884216008,13.3,4643.4
17,La Rioja,2012-01-01,0.9446875,0.012187499999999999,0.27718750000000003,0.0034375,0.024374999999999997,0.0459375,0.0659375,0.29750000000000004,0.088125,0.0434375,0.0028125,0.01125,0.02375,0.0,0.001875,0.0028125,0.010937500000000001,0.033125,320000.0,23857.0,1140.6327128516725,16.8,544.0
0,NACIONAL,2011-01-01,0.8300047072920232,0.013689661074974324,0.23395455323519343,0.003269428277986991,0.02736434440260185,0.03268572406710031,0.043337042108866825,0.2531817014720986,0.09038642588154741,0.04188634029441972,0.00250128380691544,0.007247090037658337,0.02355999657651489,2.9955494693598084e-05,0.001782351934269086,0.001968503937007874,0.022706264977747345,0.030454039712427248,46736000.0,22761.0,1233.3772738604255,20.6,84592.16
1,Andalucía,2011-01-01,0.7866618773946361,0.013362068965517242,0.2038074712643678,0.0028855363984674333,0.020833333333333336,0.023491379310344826,0.03891283524904214,0.26704980842911874,0.08376436781609195,0.04420498084291188,0.002334770114942529,0.007435344827586207,0.023311781609195403,4.7892720306513405e-05,0.0022988505747126436,0.0022150383141762453,0.022976532567049807,0.027729885057471263,8352000.0,17167.0,1125.6593066491696,30.7,12945.6
2,Aragón,2011-01-01,1.008407738095238,0.012797619047619047,0.28132440476190473,0.004166666666666667,0.037723214285714284,0.045312500000000006,0.05275297619047619,0.3148809523809524,0.10066964285714286,0.05148809523809524,0.002976190476190476,0.018154761904761906,0.03005952380952381,7.440476190476191e-05,0.0027529761904761902,0.002306547619047619,0.023214285714285715,0.027752976190476192,1344000.0,24819.0,1375.45254704433,15.5,2929.92
3,Asturias,2011-01-01,1.1793488372093022,0.014790697674418605,0.34744186046511627,0.003255813953488372,0.042697674418604656,0.060093023255813956,0.05488372093023256,0.37609302325581395,0.11665116279069768,0.05711627906976744,0.004093023255813954,0.011627906976744186,0.030325581395348838,0.0,0.0021395348837209304,0.002697674418604651,0.010790697674418604,0.044651162790697675,1075000.0,20812.0,1442.2520556132192,14.1,2375.75
4,Baleares,2011-01-01,0.7002739726027397,0.01050228310502283,0.18986301369863012,0.003013698630136986,0.02182648401826484,0.032237442922374425,0.03598173515981735,0.21305936073059362,0.06821917808219179,0.040273972602739724,0.002465753424657534,0.007488584474885844,0.025296803652968037,9.132420091324201e-05,0.0021917808219178085,0.0010958904109589042,0.017442922374429223,0.029223744292237445,1095000.0,24098.0,1077.5819064993525,21.0,2003.85
5,Canarias,2011-01-01,0.6540501446480231,0.010414657666345226,0.1977338476374156,0.0031822565091610415,0.06788813886210222,0.024011571841851494,0.02926711668273867,0.16253616200578594,0.06277724204435872,0.029701060752169717,0.0017357762777242044,0.005303760848601736,0.018129218900675023,0.0,0.0015911282545805208,0.0024590163934426227,0.013404050144648023,0.02391513982642237,2074000.0,19574.0,1230.5452154744078,30.1,3588.02
